,dir,analysis_id,file_name,size,analysis_data_uri,cellid
72,2,e0b38b27-883e-4cee-a8c7-79e921a71ad7,G27242.Panc_08.13.1.bam,11749373115,https://cghub.ucsc.edu/cghub/data/analysis/download/e0b38b27-883e-4cee-a8c7-79e921a71ad7,Panc_08.13
73,2,02f276dc-822d-4749-b7c6-b2cd40203b04,G27220.SCC-4.1.bam,14134196850,https://cghub.ucsc.edu/cghub/data/analysis/download/02f276dc-822d-4749-b7c6-b2cd40203b04,SCC-4
74,2,1ac07516-e57b-4052-bc40-d2003b5e620e,G27524.RD-ES.2.bam,18538308038,https://cghub.ucsc.edu/cghub/data/analysis/download/1ac07516-e57b-4052-bc40-d2003b5e620e,RD-ES
75,2,942d1ff9-81ad-46bd-bc11-7d2c57fee839,G27292.Panc_10.05.1.bam,13652701810,https://cghub.ucsc.edu/cghub/data/analysis/download/942d1ff9-81ad-46bd-bc11-7d2c57fee839,Panc_10.05
76,2,6fb0fa0d-e38b-4b20-8693-65851955badd,G27264.RT-112.1.bam,13310133448,https://cghub.ucsc.edu/cghub/data/analysis/download/6fb0fa0d-e38b-4b20-8693-65851955badd,RT-112
77,2,7ce13260-46f2-4df3-b793-7a513ed3e666,G27506.RERF-LC-KJ.2.bam,19754573524,https://cghub.ucsc.edu/cghub/data/analysis/download/7ce13260-46f2-4df3-b793-7a513ed3e666,RERF-LC-KJ
78,3,89b0384b-4096-48c3-9ae4-b1ae2ebbfd1b,G27209.8505C.1.bam,11041202346,https://cghub.ucsc.edu/cghub/data/analysis/download/89b0384b-4096-48c3-9ae4-b1ae2ebbfd1b,8505C
79,3,282e37ca-99f1-4b40-94c4-7d65edd34611,G28532.MHH-CALL-4.1.bam,13329192704,https://cghub.ucsc.edu/cghub/data/analysis/download/282e37ca-99f1-4b40-94c4-7d65edd34611,MHH-CALL-4
80,3,d45da930-3e81-4509-993c-8f316a038033,G26213.KMS-20.2.bam,16785687427,https://cghub.ucsc.edu/cghub/data/analysis/download/d45da930-3e81-4509-993c-8f316a038033,KMS-20
81,3,68dd4e2b-a352-4ac9-8944-90cb2c5538f6,G30604.TE_441.T.1.bam,7991352314,https://cghub.ucsc.edu/cghub/data/analysis/download/68dd4e2b-a352-4ac9-8944-90cb2c5538f6,TE_441.T
82,3,29a6b3ce-44ec-4f33-898b-8f920a44072c,G27465.SNU-1196.2.bam,17730569372,https://cghub.ucsc.edu/cghub/data/analysis/download/29a6b3ce-44ec-4f33-898b-8f920a44072c,SNU-1196
83,3,1ffde55a-8ccc-4501-b89f-e51c593b78ea,G28856.HCC2157.3.bam,14690250381,https://cghub.ucsc.edu/cghub/data/analysis/download/1ffde55a-8ccc-4501-b89f-e51c593b78ea,HCC2157
84,3,d4da310b-dd68-4e05-b4b0-20171a148d47,G28619.NCI-H2073.1.bam,17170982969,https://cghub.ucsc.edu/cghub/data/analysis/download/d4da310b-dd68-4e05-b4b0-20171a148d47,NCI-H2073
85,3,a77f0a92-e85a-42f0-8400-531bc4cb5c1a,G27234.647-V.1.bam,12956159187,https://cghub.ucsc.edu/cghub/data/analysis/download/a77f0a92-e85a-42f0-8400-531bc4cb5c1a,647-V
86,3,a0c95ae8-8261-4ff3-8e9d-fd72a6ab1fa7,G28008.JVM-2.1.bam,9555531740,https://cghub.ucsc.edu/cghub/data/analysis/download/a0c95ae8-8261-4ff3-8e9d-fd72a6ab1fa7,JVM-2
87,3,53efbefd-ec9d-4946-851b-23b5496998ad,G27369.Detroit_562.1.bam,17773455655,https://cghub.ucsc.edu/cghub/data/analysis/download/53efbefd-ec9d-4946-851b-23b5496998ad,Detroit_562
88,3,52646ad2-d86d-4fc5-ba5c-a5beeed25f39,G30594.UACC-893.1.bam,15234801268,https://cghub.ucsc.edu/cghub/data/analysis/download/52646ad2-d86d-4fc5-ba5c-a5beeed25f39,UACC-893
89,3,839f05c4-d203-4367-9da3-a8ccde6b8d1a,G28038.JL-1.1.bam,10727679952,https://cghub.ucsc.edu/cghub/data/analysis/download/839f05c4-d203-4367-9da3-a8ccde6b8d1a,JL-1
90,3,09e71f96-7178-4090-808c-48c38db2f388,G28571.NCI-H929.1.bam,19668527516,https://cghub.ucsc.edu/cghub/data/analysis/download/09e71f96-7178-4090-808c-48c38db2f388,NCI-H929
91,3,d171829f-a4d9-41b7-8fce-b3a5cfb1e781,G27456.SNU-478.2.bam,14543028342,https://cghub.ucsc.edu/cghub/data/analysis/download/d171829f-a4d9-41b7-8fce-b3a5cfb1e781,SNU-478
92,3,5cf51762-77dd-464b-9430-11102a1045be,G30620.SW_1573.1.bam,8616502864,https://cghub.ucsc.edu/cghub/data/analysis/download/5cf51762-77dd-464b-9430-11102a1045be,SW_1573
93,3,66fdf4dd-91dd-494c-bb21-7b29d05ab7f4,G26187.MONO-MAC-1.2.bam,13362902360,https://cghub.ucsc.edu/cghub/data/analysis/download/66fdf4dd-91dd-494c-bb21-7b29d05ab7f4,MONO-MAC-1
